,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,year,month,day,hour,traffic_volume
46353,None,288.22,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 01:00:00,2018,8,2,01:00,413
46354,None,287.75,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 02:00:00,2018,8,2,02:00,324
46355,None,287.62,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 03:00:00,2018,8,2,03:00,403
46356,None,287.22,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 04:00:00,2018,8,2,04:00,887
46357,None,287.29,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 05:00:00,2018,8,2,05:00,3091
46358,None,286.82,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 06:00:00,2018,8,2,06:00,5589
46359,None,286.68,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 07:00:00,2018,8,2,07:00,6435
46360,None,286.69,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 08:00:00,2018,8,2,08:00,5736
46361,None,287.62,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 09:00:00,2018,8,2,09:00,4976
46362,None,288.79,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 10:00:00,2018,8,2,10:00,4388
46363,None,289.48,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 11:00:00,2018,8,2,11:00,4652
46364,None,290.15,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 12:00:00,2018,8,2,12:00,4977
46365,None,290.86,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 13:00:00,2018,8,2,13:00,4931
46366,None,291.93,0.0,0.0,75,Clouds,broken clouds,2018-08-02 14:00:00,2018,8,2,14:00,5104
46367,None,292.82,0.0,0.0,75,Clouds,broken clouds,2018-08-02 15:00:00,2018,8,2,15:00,5707
46368,None,293.68,0.0,0.0,40,Clouds,scattered clouds,2018-08-02 16:00:00,2018,8,2,16:00,6303
46369,None,294.35,0.0,0.0,1,Clear,sky is clear,2018-08-02 17:00:00,2018,8,2,17:00,5783
46370,None,294.68,0.0,0.0,1,Clear,sky is clear,2018-08-02 18:00:00,2018,8,2,18:00,4569
46371,None,294.22,0.0,0.0,40,Clouds,scattered clouds,2018-08-02 19:00:00,2018,8,2,19:00,3570
46372,None,293.55,0.0,0.0,1,Clear,sky is clear,2018-08-02 20:00:00,2018,8,2,20:00,3103
46373,None,291.08,0.0,0.0,5,Clear,sky is clear,2018-08-02 21:00:00,2018,8,2,21:00,3023
46374,None,289.62,0.0,0.0,5,Clear,sky is clear,2018-08-02 22:00:00,2018,8,2,22:00,2303
46375,None,288.82,0.0,0.0,1,Clear,sky is clear,2018-08-02 23:00:00,2018,8,2,23:00,1379
46376,None,288.49,0.0,0.0,1,Clear,sky is clear,2018-08-03 00:00:00,2018,8,3,00:00,778
46377,None,287.75,0.0,0.0,1,Clear,sky is clear,2018-08-03 01:00:00,2018,8,3,01:00,435
46378,None,288.02,0.0,0.0,1,Clear,sky is clear,2018-08-03 02:00:00,2018,8,3,02:00,371
46379,None,288.22,0.0,0.0,1,Clear,sky is clear,2018-08-03 03:00:00,2018,8,3,03:00,398
46380,None,288.77,0.0,0.0,1,Clear,sky is clear,2018-08-03 04:00:00,2018,8,3,04:00,853
46381,None,289.08,0.0,0.0,1,Clear,sky is clear,2018-08-03 05:00:00,2018,8,3,05:00,2900
46382,None,289.29,0.0,0.0,75,Clouds,broken clouds,2018-08-03 06:00:00,2018,8,3,06:00,5265
46383,None,289.69,0.0,0.0,75,Clouds,broken clouds,2018-08-03 07:00:00,2018,8,3,07:00,5783
46384,None,290.35,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-08-03 08:00:00,2018,8,3,08:00,5213
46385,None,291.86,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-08-03 09:00:00,2018,8,3,09:00,4577
46386,None,291.87,0.0,0.0,20,Thunderstorm,thunderstorm,2018-08-03 10:00:00,2018,8,3,10:00,4384
46387,None,291.87,0.0,0.0,20,Rain,light rain,2018-08-03 10:00:00,2018,8,3,10:00,4384
46388,None,293.21,0.0,0.0,75,Rain,light rain,2018-08-03 11:00:00,2018,8,3,11:00,4820
46389,None,293.21,0.0,0.0,75,Drizzle,light intensity drizzle,2018-08-03 11:00:00,2018,8,3,11:00,4820
46390,None,293.21,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-08-03 11:00:00,2018,8,3,11:00,4820
46391,None,295.01,0.0,0.0,1,Clear,sky is clear,2018-08-03 12:00:00,2018,8,3,12:00,5073
46392,None,296.51,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-03 13:00:00,2018,8,3,13:00,5067
46393,None,297.57,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-03 14:00:00,2018,8,3,14:00,5456
46394,None,299.55,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-03 15:00:00,2018,8,3,15:00,5646
46395,None,300.28,0.0,0.0,75,Clouds,broken clouds,2018-08-03 16:00:00,2018,8,3,16:00,5888
46396,None,301.15,0.0,0.0,75,Clouds,broken clouds,2018-08-03 17:00:00,2018,8,3,17:00,5135
46397,None,300.41,0.0,0.0,1,Clear,sky is clear,2018-08-03 18:00:00,2018,8,3,18:00,4753
46398,None,299.48,0.0,0.0,90,Clouds,overcast clouds,2018-08-03 19:00:00,2018,8,3,19:00,3767
46399,None,298.35,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-03 20:00:00,2018,8,3,20:00,3461
46400,None,295.95,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-08-03 21:00:00,2018,8,3,21:00,2632
46401,None,295.95,0.0,0.0,90,Rain,moderate rain,2018-08-03 21:00:00,2018,8,3,21:00,2632
46402,None,295.95,0.0,0.0,90,Mist,mist,2018-08-03 21:00:00,2018,8,3,21:00,2632
46403,None,293.8,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-08-03 22:00:00,2018,8,3,22:00,2594
46404,None,293.8,0.0,0.0,90,Rain,heavy intensity rain,2018-08-03 22:00:00,2018,8,3,22:00,2594
46405,None,293.8,0.0,0.0,90,Mist,mist,2018-08-03 22:00:00,2018,8,3,22:00,2594
46406,None,293.95,0.0,0.0,1,Rain,light rain,2018-08-03 23:00:00,2018,8,3,23:00,1833
46407,None,293.95,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-03 23:00:00,2018,8,3,23:00,1833
46408,None,294.08,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-08-04 00:00:00,2018,8,4,00:00,1078
46409,None,294.08,0.0,0.0,75,Rain,light rain,2018-08-04 00:00:00,2018,8,4,00:00,1078
46410,None,294.15,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-04 01:00:00,2018,8,4,01:00,668
46411,None,294.15,0.0,0.0,1,Rain,heavy intensity rain,2018-08-04 01:00:00,2018,8,4,01:00,668
46412,None,294.51,0.0,0.0,1,Thunderstorm,thunderstorm with light rain,2018-08-04 02:00:00,2018,8,4,02:00,519
46413,None,294.72,0.0,0.0,1,Clear,sky is clear,2018-08-04 03:00:00,2018,8,4,03:00,362
46414,None,295.51,0.0,0.0,1,Clear,sky is clear,2018-08-04 04:00:00,2018,8,4,04:00,423
46415,None,295.48,0.0,0.0,75,Clouds,broken clouds,2018-08-04 05:00:00,2018,8,4,05:00,850
46416,None,295.55,0.0,0.0,1,Mist,mist,2018-08-04 06:00:00,2018,8,4,06:00,1427
46417,None,295.55,0.0,0.0,1,Rain,light rain,2018-08-04 06:00:00,2018,8,4,06:00,1427
46418,None,295.22,0.0,0.0,90,Rain,light rain,2018-08-04 07:00:00,2018,8,4,07:00,1817
46419,None,294.79,0.0,0.0,90,Mist,mist,2018-08-04 08:00:00,2018,8,4,08:00,2559
46420,None,294.79,0.0,0.0,90,Rain,light rain,2018-08-04 08:00:00,2018,8,4,08:00,2559
46421,None,294.81,0.0,0.0,90,Rain,moderate rain,2018-08-04 09:00:00,2018,8,4,09:00,3477
46422,None,295.15,0.0,0.0,1,Rain,moderate rain,2018-08-04 10:00:00,2018,8,4,10:00,3962
46423,None,295.65,0.0,0.0,90,Rain,light rain,2018-08-04 11:00:00,2018,8,4,11:00,4236
46424,None,295.65,0.0,0.0,90,Drizzle,drizzle,2018-08-04 11:00:00,2018,8,4,11:00,4236
46425,None,295.79,0.0,0.0,90,Rain,light rain,2018-08-04 12:00:00,2018,8,4,12:00,4263
46426,None,295.79,0.0,0.0,90,Drizzle,drizzle,2018-08-04 12:00:00,2018,8,4,12:00,4263
46427,None,295.29,0.0,0.0,90,Rain,moderate rain,2018-08-04 13:00:00,2018,8,4,13:00,4552
46428,None,295.29,0.0,0.0,90,Mist,mist,2018-08-04 13:00:00,2018,8,4,13:00,4552
46429,None,295.29,0.0,0.0,90,Drizzle,light intensity drizzle,2018-08-04 13:00:00,2018,8,4,13:00,4552
46430,None,294.72,0.0,0.0,90,Rain,moderate rain,2018-08-04 14:00:00,2018,8,4,14:00,4379
46431,None,294.72,0.0,0.0,90,Drizzle,light intensity drizzle,2018-08-04 14:00:00,2018,8,4,14:00,4379
46432,None,295.58,0.0,0.0,90,Clouds,overcast clouds,2018-08-04 15:00:00,2018,8,4,15:00,4493
46433,None,296.15,0.0,0.0,90,Clouds,overcast clouds,2018-08-04 16:00:00,2018,8,4,16:00,4300
46434,None,296.5,0.0,0.0,90,Clouds,overcast clouds,2018-08-04 17:00:00,2018,8,4,17:00,4602
46435,None,297.15,0.0,0.0,40,Clouds,scattered clouds,2018-08-04 18:00:00,2018,8,4,18:00,4087
46436,None,297.75,0.0,0.0,40,Clouds,scattered clouds,2018-08-04 19:00:00,2018,8,4,19:00,3237
46437,None,297.68,0.0,0.0,40,Clouds,scattered clouds,2018-08-04 20:00:00,2018,8,4,20:00,2962
46438,None,297.0,0.0,0.0,1,Clear,sky is clear,2018-08-04 21:00:00,2018,8,4,21:00,2938
46439,None,296.08,0.0,0.0,40,Clouds,scattered clouds,2018-08-04 22:00:00,2018,8,4,22:00,2573
46440,None,295.22,0.0,0.0,1,Clear,sky is clear,2018-08-04 23:00:00,2018,8,4,23:00,2015
46441,None,294.95,0.0,0.0,1,Mist,mist,2018-08-05 00:00:00,2018,8,5,00:00,1323
46442,None,295.36,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-05 01:00:00,2018,8,5,01:00,812
46443,None,295.08,0.0,0.0,1,Mist,mist,2018-08-05 02:00:00,2018,8,5,02:00,689
46444,None,294.72,0.0,0.0,40,Mist,mist,2018-08-05 03:00:00,2018,8,5,03:00,396
46445,None,294.65,0.0,0.0,1,Mist,mist,2018-08-05 04:00:00,2018,8,5,04:00,356
46446,None,294.65,0.0,0.0,1,Thunderstorm,thunderstorm,2018-08-05 04:00:00,2018,8,5,04:00,356
46447,None,294.42,0.0,0.0,1,Mist,mist,2018-08-05 05:00:00,2018,8,5,05:00,504
46448,None,294.55,0.0,0.0,1,Mist,mist,2018-08-05 06:00:00,2018,8,5,06:00,962
46449,None,294.55,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-05 06:00:00,2018,8,5,06:00,962
46450,None,294.61,0.0,0.0,90,Mist,mist,2018-08-05 07:00:00,2018,8,5,07:00,1210
46451,None,294.79,0.0,0.0,1,Mist,mist,2018-08-05 08:00:00,2018,8,5,08:00,1903
46452,None,296.65,0.0,0.0,1,Clear,sky is clear,2018-08-05 09:00:00,2018,8,5,09:00,3030
46453,None,298.57,0.0,0.0,1,Clear,sky is clear,2018-08-05 10:00:00,2018,8,5,10:00,3735
46454,None,299.93,0.0,0.0,1,Clear,sky is clear,2018-08-05 11:00:00,2018,8,5,11:00,4072
46455,None,301.01,0.0,0.0,40,Clouds,scattered clouds,2018-08-05 12:00:00,2018,8,5,12:00,4454
46456,None,301.51,0.0,0.0,1,Clear,sky is clear,2018-08-05 13:00:00,2018,8,5,13:00,4507
46457,None,301.43,0.0,0.0,75,Clouds,broken clouds,2018-08-05 14:00:00,2018,8,5,14:00,4396
46458,None,301.23,0.0,0.0,1,Clear,sky is clear,2018-08-05 15:00:00,2018,8,5,15:00,4595
46459,None,300.8,0.0,0.0,1,Clear,sky is clear,2018-08-05 16:00:00,2018,8,5,16:00,4875
46460,None,300.22,0.0,0.0,90,Clouds,overcast clouds,2018-08-05 17:00:00,2018,8,5,17:00,4555
46461,None,299.94,0.0,0.0,90,Clouds,overcast clouds,2018-08-05 18:00:00,2018,8,5,18:00,4229
46462,None,299.35,0.0,0.0,90,Clouds,overcast clouds,2018-08-05 19:00:00,2018,8,5,19:00,3684
46463,None,298.62,0.0,0.0,90,Clouds,overcast clouds,2018-08-05 20:00:00,2018,8,5,20:00,3316
46464,None,298.0,0.0,0.0,75,Clouds,broken clouds,2018-08-05 21:00:00,2018,8,5,21:00,2735
46465,None,297.02,0.0,0.0,75,Clouds,broken clouds,2018-08-05 22:00:00,2018,8,5,22:00,2109
46466,None,295.93,0.0,0.0,1,Clear,sky is clear,2018-08-05 23:00:00,2018,8,5,23:00,1560
46467,None,295.58,0.0,0.0,1,Clear,sky is clear,2018-08-06 00:00:00,2018,8,6,00:00,703
46468,None,295.08,0.0,0.0,1,Clear,sky is clear,2018-08-06 01:00:00,2018,8,6,01:00,421
46469,None,294.08,0.0,0.0,40,Mist,mist,2018-08-06 02:00:00,2018,8,6,02:00,327
46470,None,293.15,0.0,0.0,1,Mist,mist,2018-08-06 03:00:00,2018,8,6,03:00,375
46471,None,293.15,0.0,0.0,1,Fog,fog,2018-08-06 03:00:00,2018,8,6,03:00,375
46472,None,292.22,0.0,0.0,1,Fog,fog,2018-08-06 04:00:00,2018,8,6,04:00,890
46473,None,292.22,0.0,0.0,1,Mist,mist,2018-08-06 04:00:00,2018,8,6,04:00,890
46474,None,291.51,0.0,0.0,90,Fog,fog,2018-08-06 05:00:00,2018,8,6,05:00,3047
46475,None,291.51,0.0,0.0,90,Mist,mist,2018-08-06 05:00:00,2018,8,6,05:00,3047
46476,None,291.08,0.0,0.0,1,Mist,mist,2018-08-06 06:00:00,2018,8,6,06:00,5580
46477,None,291.08,0.0,0.0,1,Fog,fog,2018-08-06 06:00:00,2018,8,6,06:00,5580
46478,None,290.93,0.0,0.0,20,Mist,mist,2018-08-06 07:00:00,2018,8,6,07:00,6280
46479,None,290.93,0.0,0.0,20,Fog,fog,2018-08-06 07:00:00,2018,8,6,07:00,6280
46480,None,292.22,0.0,0.0,40,Mist,mist,2018-08-06 08:00:00,2018,8,6,08:00,5582
46481,None,292.22,0.0,0.0,40,Fog,fog,2018-08-06 08:00:00,2018,8,6,08:00,5582
46482,None,292.88,0.0,0.0,75,Fog,fog,2018-08-06 09:00:00,2018,8,6,09:00,4694
46483,None,292.88,0.0,0.0,75,Mist,mist,2018-08-06 09:00:00,2018,8,6,09:00,4694
46484,None,294.22,0.0,0.0,90,Mist,mist,2018-08-06 10:00:00,2018,8,6,10:00,4357
46485,None,294.62,0.0,0.0,90,Clouds,overcast clouds,2018-08-06 11:00:00,2018,8,6,11:00,4432
46486,None,295.93,0.0,0.0,75,Clouds,broken clouds,2018-08-06 12:00:00,2018,8,6,12:00,4606
46487,None,297.14,0.0,0.0,40,Clouds,scattered clouds,2018-08-06 13:00:00,2018,8,6,13:00,4669
46488,None,298.5,0.0,0.0,40,Clouds,scattered clouds,2018-08-06 14:00:00,2018,8,6,14:00,4814
46489,None,299.68,0.0,0.0,40,Clouds,scattered clouds,2018-08-06 15:00:00,2018,8,6,15:00,5395
46490,None,300.15,0.0,0.0,75,Clouds,broken clouds,2018-08-06 16:00:00,2018,8,6,16:00,6651
46491,None,300.65,0.0,0.0,40,Clouds,scattered clouds,2018-08-06 17:00:00,2018,8,6,17:00,5590
46492,None,300.58,0.0,0.0,40,Clouds,scattered clouds,2018-08-06 18:00:00,2018,8,6,18:00,4308
46493,None,299.65,0.0,0.0,75,Clouds,broken clouds,2018-08-06 19:00:00,2018,8,6,19:00,3314
46494,None,297.82,0.0,0.0,1,Clear,sky is clear,2018-08-06 20:00:00,2018,8,6,20:00,2795
46495,None,296.62,0.0,0.0,75,Rain,light rain,2018-08-06 21:00:00,2018,8,6,21:00,2330
46496,None,294.65,0.0,0.0,40,Clouds,scattered clouds,2018-08-06 22:00:00,2018,8,6,22:00,1723
46497,None,293.51,0.0,0.0,1,Mist,mist,2018-08-06 23:00:00,2018,8,6,23:00,1148
46498,None,292.58,0.0,0.0,1,Clear,sky is clear,2018-08-07 00:00:00,2018,8,7,00:00,606
46499,None,291.79,0.0,0.0,1,Mist,mist,2018-08-07 01:00:00,2018,8,7,01:00,376
46500,None,291.0,0.0,0.0,1,Mist,mist,2018-08-07 02:00:00,2018,8,7,02:00,288
46501,None,291.09,0.0,0.0,1,Mist,mist,2018-08-07 03:00:00,2018,8,7,03:00,362
46502,None,290.51,0.0,0.0,1,Mist,mist,2018-08-07 04:00:00,2018,8,7,04:00,912
46503,None,290.43,0.0,0.0,1,Mist,mist,2018-08-07 05:00:00,2018,8,7,05:00,3153
46504,None,290.55,0.0,0.0,1,Haze,haze,2018-08-07 06:00:00,2018,8,7,06:00,5814
46505,None,290.55,0.0,0.0,1,Mist,mist,2018-08-07 06:00:00,2018,8,7,06:00,5814
46506,None,297.981,0.0,0.0,44,Clouds,scattered clouds,2018-08-07 10:00:00,2018,8,7,10:00,4416
46507,None,294.55,0.0,0.0,90,Drizzle,light intensity drizzle,2018-08-07 11:00:00,2018,8,7,11:00,4515
46508,None,294.55,0.0,0.0,90,Rain,moderate rain,2018-08-07 11:00:00,2018,8,7,11:00,4515
46509,None,295.22,0.0,0.0,40,Rain,light rain,2018-08-07 12:00:00,2018,8,7,12:00,4940
46510,None,295.22,0.0,0.0,40,Drizzle,light intensity drizzle,2018-08-07 12:00:00,2018,8,7,12:00,4940
46511,None,296.01,0.0,0.0,90,Rain,light rain,2018-08-07 13:00:00,2018,8,7,13:00,4726
46512,None,296.01,0.0,0.0,90,Drizzle,light intensity drizzle,2018-08-07 13:00:00,2018,8,7,13:00,4726
46513,None,296.01,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-08-07 13:00:00,2018,8,7,13:00,4726
46514,None,296.37,0.0,0.0,40,Drizzle,light intensity drizzle,2018-08-07 14:00:00,2018,8,7,14:00,5040
46515,None,296.37,0.0,0.0,40,Rain,moderate rain,2018-08-07 14:00:00,2018,8,7,14:00,5040
46516,None,296.8,0.0,0.0,1,Rain,light rain,2018-08-07 15:00:00,2018,8,7,15:00,5555
46517,None,296.8,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-07 15:00:00,2018,8,7,15:00,5555
46518,None,297.14,0.0,0.0,75,Clouds,broken clouds,2018-08-07 16:00:00,2018,8,7,16:00,6471
46519,None,297.36,0.0,0.0,75,Clouds,broken clouds,2018-08-07 17:00:00,2018,8,7,17:00,5656
46520,None,298.0,0.0,0.0,75,Clouds,broken clouds,2018-08-07 18:00:00,2018,8,7,18:00,4121
46521,None,298.22,0.0,0.0,75,Clouds,broken clouds,2018-08-07 19:00:00,2018,8,7,19:00,3272
46522,None,297.02,0.0,0.0,75,Clouds,broken clouds,2018-08-07 20:00:00,2018,8,7,20:00,2888
46523,None,295.08,0.0,0.0,40,Clouds,scattered clouds,2018-08-07 21:00:00,2018,8,7,21:00,2532
46524,None,293.82,0.0,0.0,40,Mist,mist,2018-08-07 22:00:00,2018,8,7,22:00,1771
46525,None,292.51,0.0,0.0,1,Mist,mist,2018-08-07 23:00:00,2018,8,7,23:00,1168
46526,None,291.94,0.0,0.0,1,Mist,mist,2018-08-08 00:00:00,2018,8,8,00:00,643
46527,None,291.22,0.0,0.0,1,Mist,mist,2018-08-08 01:00:00,2018,8,8,01:00,393
46528,None,291.15,0.0,0.0,1,Haze,haze,2018-08-08 02:00:00,2018,8,8,02:00,295
46529,None,291.15,0.0,0.0,1,Mist,mist,2018-08-08 02:00:00,2018,8,8,02:00,295
46530,None,290.01,0.0,0.0,1,Mist,mist,2018-08-08 03:00:00,2018,8,8,03:00,374
46531,None,289.75,0.0,0.0,1,Mist,mist,2018-08-08 04:00:00,2018,8,8,04:00,912
46532,None,289.75,0.0,0.0,1,Fog,fog,2018-08-08 04:00:00,2018,8,8,04:00,912
46533,None,289.55,0.0,0.0,40,Mist,mist,2018-08-08 05:00:00,2018,8,8,05:00,3119
46534,None,289.72,0.0,0.0,1,Mist,mist,2018-08-08 06:00:00,2018,8,8,06:00,5730
46535,None,290.01,0.0,0.0,1,Mist,mist,2018-08-08 07:00:00,2018,8,8,07:00,6430
46536,None,291.01,0.0,0.0,1,Mist,mist,2018-08-08 08:00:00,2018,8,8,08:00,5864
46537,None,293.0,0.0,0.0,1,Clear,sky is clear,2018-08-08 09:00:00,2018,8,8,09:00,4902
46538,None,295.86,0.0,0.0,1,Clear,sky is clear,2018-08-08 10:00:00,2018,8,8,10:00,4610
46539,None,298.07,0.0,0.0,1,Clear,sky is clear,2018-08-08 11:00:00,2018,8,8,11:00,4838
46540,None,299.81,0.0,0.0,40,Clouds,scattered clouds,2018-08-08 12:00:00,2018,8,8,12:00,5004
46541,None,301.36,0.0,0.0,1,Clear,sky is clear,2018-08-08 13:00:00,2018,8,8,13:00,4741
46542,None,302.58,0.0,0.0,1,Clear,sky is clear,2018-08-08 14:00:00,2018,8,8,14:00,5128
46543,None,303.81,0.0,0.0,20,Clouds,few clouds,2018-08-08 15:00:00,2018,8,8,15:00,5798
46544,None,304.28,0.0,0.0,1,Clear,sky is clear,2018-08-08 16:00:00,2018,8,8,16:00,6652
46545,None,304.22,0.0,0.0,1,Clear,sky is clear,2018-08-08 17:00:00,2018,8,8,17:00,6043
46546,None,304.15,0.0,0.0,20,Clouds,few clouds,2018-08-08 18:00:00,2018,8,8,18:00,4806
46547,None,303.62,0.0,0.0,40,Clouds,scattered clouds,2018-08-08 19:00:00,2018,8,8,19:00,3655
46548,None,302.42,0.0,0.0,75,Clouds,broken clouds,2018-08-08 20:00:00,2018,8,8,20:00,3130
46549,None,300.29,0.0,0.0,40,Clouds,scattered clouds,2018-08-08 21:00:00,2018,8,8,21:00,3267
46550,None,298.62,0.0,0.0,5,Clear,sky is clear,2018-08-08 22:00:00,2018,8,8,22:00,2711
46551,None,297.07,0.0,0.0,1,Clear,sky is clear,2018-08-08 23:00:00,2018,8,8,23:00,1478
46552,None,296.43,0.0,0.0,1,Clear,sky is clear,2018-08-09 00:00:00,2018,8,9,00:00,801
46553,None,296.02,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-09 01:00:00,2018,8,9,01:00,482
46554,None,294.65,0.0,0.0,1,Mist,mist,2018-08-09 02:00:00,2018,8,9,02:00,336
46555,None,294.65,0.0,0.0,1,Thunderstorm,thunderstorm,2018-08-09 02:00:00,2018,8,9,02:00,336
46556,None,294.42,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-09 03:00:00,2018,8,9,03:00,379
46557,None,294.42,0.0,0.0,1,Mist,mist,2018-08-09 03:00:00,2018,8,9,03:00,379
46558,None,293.75,0.0,0.0,90,Mist,mist,2018-08-09 04:00:00,2018,8,9,04:00,936
46559,None,293.75,0.0,0.0,90,Fog,fog,2018-08-09 04:00:00,2018,8,9,04:00,936
46560,None,292.36,0.0,0.0,90,Mist,mist,2018-08-09 05:00:00,2018,8,9,05:00,3022
46561,None,292.36,0.0,0.0,90,Fog,fog,2018-08-09 05:00:00,2018,8,9,05:00,3022
46562,None,292.28,0.0,0.0,75,Mist,mist,2018-08-09 06:00:00,2018,8,9,06:00,5423
46563,None,292.28,0.0,0.0,75,Fog,fog,2018-08-09 06:00:00,2018,8,9,06:00,5423
46564,None,292.01,0.0,0.0,1,Mist,mist,2018-08-09 07:00:00,2018,8,9,07:00,6313
46565,None,292.01,0.0,0.0,1,Fog,fog,2018-08-09 07:00:00,2018,8,9,07:00,6313
46566,None,293.34,0.0,0.0,5,Fog,fog,2018-08-09 08:00:00,2018,8,9,08:00,5908
46567,None,293.34,0.0,0.0,5,Mist,mist,2018-08-09 08:00:00,2018,8,9,08:00,5908
46568,None,295.34,0.0,0.0,5,Clear,sky is clear,2018-08-09 09:00:00,2018,8,9,09:00,4788
46569,None,297.28,0.0,0.0,5,Clear,sky is clear,2018-08-09 10:00:00,2018,8,9,10:00,4517
46570,None,299.74,0.0,0.0,5,Clear,sky is clear,2018-08-09 11:00:00,2018,8,9,11:00,4675
46571,None,301.43,0.0,0.0,5,Clear,sky is clear,2018-08-09 12:00:00,2018,8,9,12:00,4927
46572,None,302.15,0.0,0.0,20,Clouds,few clouds,2018-08-09 13:00:00,2018,8,9,13:00,4990
46573,None,302.82,0.0,0.0,20,Clouds,few clouds,2018-08-09 14:00:00,2018,8,9,14:00,5155
46574,None,302.96,0.0,0.0,40,Clouds,scattered clouds,2018-08-09 15:00:00,2018,8,9,15:00,5654
46575,None,303.55,0.0,0.0,40,Clouds,scattered clouds,2018-08-09 16:00:00,2018,8,9,16:00,6532
46576,None,303.37,0.0,0.0,75,Clouds,broken clouds,2018-08-09 17:00:00,2018,8,9,17:00,5871
46577,None,302.69,0.0,0.0,20,Clouds,few clouds,2018-08-09 18:00:00,2018,8,9,18:00,4426
46578,None,301.58,0.0,0.0,40,Clouds,scattered clouds,2018-08-09 19:00:00,2018,8,9,19:00,3530
46579,None,300.49,0.0,0.0,20,Clouds,few clouds,2018-08-09 20:00:00,2018,8,9,20:00,3290
46580,None,298.09,0.0,0.0,1,Clear,sky is clear,2018-08-09 21:00:00,2018,8,9,21:00,3176
46581,None,296.28,0.0,0.0,5,Clear,sky is clear,2018-08-09 22:00:00,2018,8,9,22:00,2420
46582,None,295.22,0.0,0.0,1,Haze,haze,2018-08-09 23:00:00,2018,8,9,23:00,1406
46583,None,294.15,0.0,0.0,1,Clear,sky is clear,2018-08-10 00:00:00,2018,8,10,00:00,731
46584,None,293.42,0.0,0.0,1,Clear,sky is clear,2018-08-10 01:00:00,2018,8,10,01:00,471
46585,None,292.68,0.0,0.0,1,Mist,mist,2018-08-10 02:00:00,2018,8,10,02:00,374
46586,None,292.09,0.0,0.0,1,Mist,mist,2018-08-10 03:00:00,2018,8,10,03:00,404
46587,None,291.35,0.0,0.0,1,Mist,mist,2018-08-10 04:00:00,2018,8,10,04:00,818
46588,None,290.82,0.0,0.0,1,Fog,fog,2018-08-10 05:00:00,2018,8,10,05:00,2854
46589,None,290.82,0.0,0.0,1,Mist,mist,2018-08-10 05:00:00,2018,8,10,05:00,2854
46590,None,290.22,0.0,0.0,1,Mist,mist,2018-08-10 06:00:00,2018,8,10,06:00,5227
46591,None,290.41,0.0,0.0,5,Mist,mist,2018-08-10 07:00:00,2018,8,10,07:00,5950
46592,None,292.0,0.0,0.0,5,Mist,mist,2018-08-10 08:00:00,2018,8,10,08:00,5211
46593,None,294.92,0.0,0.0,5,Clear,sky is clear,2018-08-10 09:00:00,2018,8,10,09:00,4584
46594,None,296.61,0.0,0.0,1,Clear,sky is clear,2018-08-10 10:00:00,2018,8,10,10:00,4512
46595,None,298.92,0.0,0.0,5,Clear,sky is clear,2018-08-10 11:00:00,2018,8,10,11:00,4796
46596,None,300.65,0.0,0.0,1,Clear,sky is clear,2018-08-10 12:00:00,2018,8,10,12:00,4941
46597,None,301.75,0.0,0.0,5,Clear,sky is clear,2018-08-10 13:00:00,2018,8,10,13:00,5053
46598,None,302.41,0.0,0.0,20,Clouds,few clouds,2018-08-10 14:00:00,2018,8,10,14:00,5367
46599,None,302.95,0.0,0.0,20,Clouds,few clouds,2018-08-10 15:00:00,2018,8,10,15:00,5684
46600,None,302.97,0.0,0.0,20,Clouds,few clouds,2018-08-10 16:00:00,2018,8,10,16:00,5868
